"JUDET","CATEGORIE_NATIONALA","CATEGORIA_COMUNITARA","MARCA","DESCRIERE_COMERCIALA","TOTAL"
"BACAU","REMORCA","O2","KLAGIE","","1"
"BACAU","REMORCA","O2","KLOSE","","2"
"BACAU","REMORCA","O2","KNAUS","","5"
"BACAU","REMORCA","O2","KOBO-COOP","","3"
"BACAU","REMORCA","O2","KOCH","7.13","1"
"BACAU","REMORCA","O2","KOCH","9.26","1"
"BACAU","REMORCA","O2","KOCH","","13"
"BACAU","REMORCA","O2","KOZTRZEWA","","1"
"BACAU","REMORCA","O2","KRAMER","","1"
"BACAU","REMORCA","O2","KUFER","","1"
"BACAU","REMORCA","O2","KWANTEN","","1"
"BACAU","REMORCA","O2","LAU PEIGEN","","1"
"BACAU","REMORCA","O2","LAV LIMBURG","","2"
"BACAU","REMORCA","O2","LIDER","","1"
"BACAU","REMORCA","O2","LIMBURG","","2"
"BACAU","REMORCA","O2","LIMBURGER","","9"
"BACAU","REMORCA","O2","MALUMET","","13"
"BACAU","REMORCA","O2","MARO","","1"
"BACAU","REMORCA","O2","MAT","","2"
"BACAU","REMORCA","O2","MEDGIDIA","","39"
"BACAU","REMORCA","O2","MEDRA","","4"
"BACAU","REMORCA","O2","MER","","5"
"BACAU","REMORCA","O2","METALCAR","","1"
"BACAU","REMORCA","O2","MIDDENDORF","","1"
"BACAU","REMORCA","O2","MOESLEIN","T3500 TS","1"
"BACAU","REMORCA","O2","MOESLEIN","","2"
"BACAU","REMORCA","O2","MOLDOVA","","2"
"BACAU","REMORCA","O2","MORENI","","1"
"BACAU","REMORCA","O2","MUSTERLAND","","1"
"BACAU","REMORCA","O2","NL REMA","JK 3500SV","1"
"BACAU","REMORCA","O2","NL REMA","VAWE 1300G","1"
"BACAU","REMORCA","O2","NL REMA","","4"
"BACAU","REMORCA","O2","NURNBERG","","1"
"BACAU","REMORCA","O2","OHLMEIER","","1"
"BACAU","REMORCA","O2","OLANDA","","3"
"BACAU","REMORCA","O2","PADIS","","21"
"BACAU","REMORCA","O2","PANCAR","","30"
"BACAU","REMORCA","O2","PEAK TRAILERS","","1"
"BACAU","REMORCA","O2","PEDRETTI","","2"
"BACAU","REMORCA","O2","PEKAWEE","","1"
"BACAU","REMORCA","O2","PIMA","","1"
"BACAU","REMORCA","O2","PL REMA","FT AU 2000","1"
"BACAU","REMORCA","O2","PL REMA","","3"
"BACAU","REMORCA","O2","POLONIA","","1"
"BACAU","REMORCA","O2","PONGRATZ","L-AT 350 G-K","6"
"BACAU","REMORCA","O2","PONGRATZ","L-AT 400 T-K","2"
"BACAU","REMORCA","O2","PONGRATZ","L-AT-350 G-K","1"
"BACAU","REMORCA","O2","PONGRATZ","L-AT350G-K","2"
"BACAU","REMORCA","O2","PONGRATZ","LPA 300/15 G-STK","1"
"BACAU","REMORCA","O2","PONGRATZ","PHL 4030/17 T-AL","1"
"BACAU","REMORCA","O2","PONGRATZ","1800","1"
"BACAU","REMORCA","O2","PONGRATZ","","17"
"BACAU","REMORCA","O2","POP INDUSTRY","REPO","1"
"BACAU","REMORCA","O2","PT","","1"
"BACAU","REMORCA","O2","RADAN","","5"
"BACAU","REMORCA","O2","RATMIL","","12"
"BACAU","REMORCA","O2","REMA","","49"
"BACAU","REMORCA","O2","REMES","","33"
"BACAU","REMORCA","O2","REMO","","18"
"BACAU","REMORCA","O2","REMORCA","","1"
"BACAU","REMORCA","O2","REMOS","","10"
"BACAU","REMORCA","O2","RESTEMEIER","","2"
"BACAU","REMORCA","O2","RIBA","","1"
"BACAU","REMORCA","O2","ROM B.V.","","1"
"BACAU","REMORCA","O2","ROMPRIM","","3"
"BACAU","REMORCA","O2","RUKU","","2"
"BACAU","REMORCA","O2","S REMA","","1"
"BACAU","REMORCA","O2","SARIS","C2000","1"
"BACAU","REMORCA","O2","SARIS","C2700","1"
"BACAU","REMORCA","O2","SARIS","FB3020","4"
"BACAU","REMORCA","O2","SARIS","KL100RS","1"
"BACAU","REMORCA","O2","SARIS","","39"
"BACAU","REMORCA","O2","SAUER-WARBURG","","1"
"BACAU","REMORCA","O2","SCHMIDT","","1"
"BACAU","REMORCA","O2","SCHUMACHER-KLEIN","","2"
"BACAU","REMORCA","O2","SEV AERIAL","","1"
"BACAU","REMORCA","O2","SIEGEL","","1"
"BACAU","REMORCA","O2","STEDELE","","12"
"BACAU","REMORCA","O2","STEMA","BH","1"
"BACAU","REMORCA","O2","STEMA","ST O2-2","1"
"BACAU","REMORCA","O2","STEMA","SYSTEMA","11"
"BACAU","REMORCA","O2","STEMA","","14"
"BACAU","REMORCA","O2","TABBERT","","7"
"BACAU","REMORCA","O2","TECHAU","","4"
"BACAU","REMORCA","O2","TECUCI","","5"
"BACAU","REMORCA","O2","THULE","BRAVO 260TB","1"
"BACAU","REMORCA","O2","THULE","BRENDERUP","1"
"BACAU","REMORCA","O2","THULE","BRENDERUP U120","2"
"BACAU","REMORCA","O2","THULE","1044","3"
"BACAU","REMORCA","O2","THULE","","25"
"BACAU","REMORCA","O2","TONAR","","5"
"BACAU","REMORCA","O2","TPV","L061","1"
"BACAU","REMORCA","O2","TRANSILVANA","","1"
"BACAU","REMORCA","O2","TREBBINER","","1"
"BACAU","REMORCA","O2","TURATELLO","","1"
"BACAU","REMORCA","O2","UMBRA","","1"
"BACAU","REMORCA","O2","UMEM","","1"
"BACAU","REMORCA","O2","UMM","","2"
"BACAU","REMORCA","O2","UNGARIA","","1"
"BACAU","REMORCA","O2","UNSINN","GTP 2630-14-1750","1"
"BACAU","REMORCA","O2","UNSINN","RKH","1"
"BACAU","REMORCA","O2","UNSINN","","2"
"BACAU","REMORCA","O2","US REMA","SHORE LAND R","1"
"BACAU","REMORCA","O2","US REMA","WELLS CARGO","1"
"BACAU","REMORCA","O2","US REMA","","1"
"BACAU","REMORCA","O2","VALEA MARE","","2"
"BACAU","REMORCA","O2","VAPP","","1"
"BACAU","REMORCA","O2","VARIANT","","1"
"BACAU","REMORCA","O2","VERDONK","","1"
"BACAU","REMORCA","O2","VEZEKO","","1"
"BACAU","REMORCA","O2","VM MEYER","","1"
"BACAU","REMORCA","O2","VSN/F","","1"
"BACAU","REMORCA","O2","WESTFALIA","","11"
"BACAU","REMORCA","O2","WIESINGER","","1"
"BACAU","REMORCA","O2","WILK","","1"
"BACAU","REMORCA","O2","WILK CARAVANING","","1"
"BACAU","REMORCA","O2","WIOLA","","6"
"BACAU","REMORCA","O2","WITTEVEEN","","1"
"BACAU","REMORCA","O2","WM MEYER","BT16","3"
"BACAU","REMORCA","O2","WM MEYER","HZB12","1"
"BACAU","REMORCA","O2","WM MEYER","","21"
"BACAU","REMORCA","O2","WRENGER","","1"
"BACAU","REMORCA","O2","ZSP NIEWIAD0W","","1"
"BACAU","REMORCA","O3","APICOLA","","65"
"BACAU","REMORCA","O3","ARAD","","1"
"BACAU","REMORCA","O3","AUTOBUZUL","","10"
"BACAU","REMORCA","O3","AUTOMECANICA","","17"
"BACAU","REMORCA","O3","CEAHLAU","","1"
"BACAU","REMORCA","O3","CLUJ","","3"
"BACAU","REMORCA","O3","CRAIOVA","","1"
"BACAU","REMORCA","O3","D REMA","","1"
"BACAU","REMORCA","O3","DINKEL","","2"
"BACAU","REMORCA","O3","HARMENING","","1"
"BACAU","REMORCA","O3","HUMER","","1"
"BACAU","REMORCA","O3","IFA","","2"
"BACAU","REMORCA","O3","IMUM","","6"
"BACAU","REMORCA","O3","ISAMA","","9"
"BACAU","REMORCA","O3","KAESSBOHRER","","1"
"BACAU","REMORCA","O3","KAZ","","2"
"BACAU","REMORCA","O3","MARIUS","","13"
"BACAU","REMORCA","O3","MARSA","IMA BALS","1"
"BACAU","REMORCA","O3","MARSA","IMA BALS RTC 7.0","2"
"BACAU","REMORCA","O3","MARSA","","110"
"BACAU","REMORCA","O3","MAT","","1"
"BACAU","REMORCA","O3","MEDGIDIA","","282"
"BACAU","REMORCA","O3","MER","","3"
"BACAU","REMORCA","O3","METALCAR","","23"
"BACAU","REMORCA","O3","MULLER MITTELTAL","","1"
"BACAU","REMORCA","O3","MULLER-MITTELTAL","","1"
"BACAU","REMORCA","O3","OBERMAIER","","1"
"BACAU","REMORCA","O3","PLOPENI","","4"
"BACAU","REMORCA","O3","PPS","","1"
"BACAU","REMORCA","O3","REMA","","11"
"BACAU","REMORCA","O3","REPUBLICA","","2"
"BACAU","REMORCA","O3","ROMPRIM","","5"
"BACAU","REMORCA","O3","SIBIU","","23"
"BACAU","REMORCA","O3","SOMMER","9500","1"
"BACAU","REMORCA","O3","SPIER","","1"
"BACAU","REMORCA","O3","UMEM","","3"
"BACAU","REMORCA","O3","U.M.M.","","8"
"BACAU","REMORCA","O3","UMM","","13"
"BACAU","REMORCA","O3","VEREM","","1"
"BACAU","REMORCA","O3","ZANNER","","1"
"BACAU","REMORCA","O3","2RB","","1"
"BACAU","REMORCA","O4","A REMA","","3"
"BACAU","REMORCA","O4","ACKERMANN","","5"
"BACAU","REMORCA","O4","ACKERMANN-FRUEHAU","","1"
"BACAU","REMORCA","O4","ACKERMANNFRUEHAUF","","1"
"BACAU","REMORCA","O4","AMERIDAC","","2"
"BACAU","REMORCA","O4","ARAD","","3"
"BACAU","REMORCA","O4","ASCHERSLEBENER","","1"
"BACAU","REMORCA","O4","AUSTRIA","","1"
"BACAU","REMORCA","O4","AUTOBUZUL","","1"
"BACAU","REMORCA","O4","AUTOMECANICA","","3"
"BACAU","REMORCA","O4","B REMA","","1"
"BACAU","REMORCA","O4","BALS","","1"
"BACAU","REMORCA","O4","BARTOLETTI","","2"
"BACAU","REMORCA","O4","BELGIA","","1"
"BACAU","REMORCA","O4","BERTOJA","","1"
"BACAU","REMORCA","O4","BFW","","3"
"BACAU","REMORCA","O4","BLUMHARDT","","4"
"BACAU","REMORCA","O4","BOFA BELZIG","","1"
"BACAU","REMORCA","O4","BSS","","1"
"BACAU","REMORCA","O4","BUNDAMOBIL","","1"
"BACAU","REMORCA","O4","BURG","","2"
"BACAU","REMORCA","O4","CARDI","","3"
"BACAU","REMORCA","O4","CEHIA","","1"
"BACAU","REMORCA","O4","COMETTO","","1"
"BACAU","REMORCA","O4","CZ REMA","","3"
"BACAU","REMORCA","O4","D REMA","","11"
"BACAU","REMORCA","O4","DANUBIA","","1"
"BACAU","REMORCA","O4","DINKEL","","2"
"BACAU","REMORCA","O4","DOLL","M135","1"
"BACAU","REMORCA","O4","DOLL","","7"
"BACAU","REMORCA","O4","EGYEDI","","1"
"BACAU","REMORCA","O4","ELVETIA","","1"
"BACAU","REMORCA","O4","EMPL","","1"
"BACAU","REMORCA","O4","F REMA","ORIGINAL","1"
"BACAU","REMORCA","O4","FLOOR","","1"
"BACAU","REMORCA","O4","FRUEHAUF","","1"
"BACAU","REMORCA","O4","GEORG","","1"
"BACAU","REMORCA","O4","GERMANIA","","8"
"BACAU","REMORCA","O4","GLOGGER","","2"
"BACAU","REMORCA","O4","GOEBEL SOHN","","1"
"BACAU","REMORCA","O4","GOLDHOFER","","4"
"BACAU","REMORCA","O4","GRAAFF","","2"
"BACAU","REMORCA","O4","GROENEWOLD","","1"
"BACAU","REMORCA","O4","GSODAM","","1"
"BACAU","REMORCA","O4","HANGLER","","1"
"BACAU","REMORCA","O4","HILSE/HILDESHEIM","","1"
"BACAU","REMORCA","O4","HOENKNAUS","","1"
"BACAU","REMORCA","O4","HUFFERMANN","","1"
"BACAU","REMORCA","O4","HUMBAUR","","1"
"BACAU","REMORCA","O4","HUTTNER","","5"
"BACAU","REMORCA","O4","I REMA","","1"
"BACAU","REMORCA","O4","IFA","","1"
"BACAU","REMORCA","O4","I.M.U.MEDGIDIA","","1"
"BACAU","REMORCA","O4","JUNG","APOLLINO-K4","1"
"BACAU","REMORCA","O4","JUNG","","1"
"BACAU","REMORCA","O4","KAESSBOHRER","","14"
"BACAU","REMORCA","O4","KASSBOHRER","","1"
"BACAU","REMORCA","O4","KOEGEL","","30"
"BACAU","REMORCA","O4","KOGEL","","2"
"BACAU","REMORCA","O4","KONTEX","","3"
"BACAU","REMORCA","O4","KOTSCHENREUTHER","","2"
"BACAU","REMORCA","O4","KRONE","P 18","26"
"BACAU","REMORCA","O4","KRONE","","31"
"BACAU","REMORCA","O4","KUMLIN","","1"
"BACAU","REMORCA","O4","LAGENDORF","","1"
"BACAU","REMORCA","O4","LANGENDORF","","1"
"BACAU","REMORCA","O4","LECI TRAILER","","1"
"BACAU","REMORCA","O4","MARSA","","33"
"BACAU","REMORCA","O4","MEDGIDIA","","24"
"BACAU","REMORCA","O4","METALCAR","","1"
"BACAU","REMORCA","O4","MOESLEIN","","1"
"BACAU","REMORCA","O4","MUELLER MITTELTAL","","1"
"BACAU","REMORCA","O4","MULLER MITTELTAL","KOMPAKT 30.0","1"
"BACAU","REMORCA","O4","MULLER MITTELTAL","","9"
"BACAU","REMORCA","O4","N REMA","","1"
"BACAU","REMORCA","O4","NAVODARI","","38"
"BACAU","REMORCA","O4","NETAM FRUEHAUF","","2"
"BACAU","REMORCA","O4","OBERMAIER","","1"
"BACAU","REMORCA","O4","PACTON","","1"
"BACAU","REMORCA","O4","PAVELLI","","3"
"BACAU","REMORCA","O4","PEKI","","1"
"BACAU","REMORCA","O4","PIACENZA","","3"
"BACAU","REMORCA","O4","REIDLER","","1"
"BACAU","REMORCA","O4","REISCH","","5"
"BACAU","REMORCA","O4","REMA","","2"
"BACAU","REMORCA","O4","RENDERS","","2"
"BACAU","REMORCA","O4","RESSENIG","","1"
"BACAU","REMORCA","O4","RM","","7"
"BACAU","REMORCA","O4","ROFA","","3"
"BACAU","REMORCA","O4","ROHR","","1"
"BACAU","REMORCA","O4","ROLAND","","1"
"BACAU","REMORCA","O4","ROLFO","","2"
"BACAU","REMORCA","O4","ROMPRIM","","1"
"BACAU","REMORCA","O4","ROTTGER HOMBERG","","2"
"BACAU","REMORCA","O4","S REMA","MAUR","1"
"BACAU","REMORCA","O4","S REMA","","1"
"BACAU","REMORCA","O4","S.A.M.R.O.","","1"
"BACAU","REMORCA","O4","SCHMITZ","","15"
"BACAU","REMORCA","O4","SCHWARZMULLER","TPA2/ZJ","1"
"BACAU","REMORCA","O4","SCHWARZMULLER","","38"
"BACAU","REMORCA","O4","SIBIU","","1"
"BACAU","REMORCA","O4","SK REMA","","2"
"BACAU","REMORCA","O4","SOMMER","","2"
"BACAU","REMORCA","O4","SPITZER SILO","","3"
"BACAU","REMORCA","O4","SR","","3"
"BACAU","REMORCA","O4","STUBENBERGER","","3"
"BACAU","REMORCA","O4","SYSTEM TRAILERS","WFZ21","2"
"BACAU","REMORCA","O4","THEURER","","1"
"BACAU","REMORCA","O4","TRAILOR","","1"
"BACAU","REMORCA","O4","U.M.M.","","2"
"BACAU","REMORCA","O4","UMM","","1"
"BACAU","REMORCA","O4","UNTERHOLZNER","","1"
"BACAU","REMORCA","O4","UPET","","3"
"BACAU","REMORCA","O4","VACHAL","","1"
"BACAU","REMORCA","O4","VEREM","","1"
"BACAU","REMORCA","O4","WACKENHUT","","2"
"BACAU","REMORCA","O4","ZANNER","","1"
"BACAU","REMORCA","O4","ZORZI","","3"
"BACAU","REMORCA AGRICOLA SAU FORESTIERA","O2","I REMA","","1"
"BACAU","REMORCA AGRICOLA SAU FORESTIERA","O4","APICOLA","","1"
"BACAU","REMORCA AGRICOLA SAU FORESTIERA","R1A","REMA","","1"
"BACAU","REMORCA AGRICOLA SAU FORESTIERA","R2A","REMA","","1"
"BACAU","REMORCA AGRICOLA SAU FORESTIERA","R3A","APICOLA","","1"
"BACAU","REMORCA AGRICOLA SAU FORESTIERA","R3A","D REMA","","3"
"BACAU","REMORCA AGRICOLA SAU FORESTIERA","R3A","I REMA","","1"
"BACAU","REMORCA AGRICOLA SAU FORESTIERA","R3A","MARATON","","1"
"BACAU","REMORCA AGRICOLA SAU FORESTIERA","R3A","PRONAR","","2"
"BACAU","REMORCA AGRICOLA SAU FORESTIERA","R3A","REMA","","2"
"BACAU","REMORCA LENTA","O2","A REMA","","1"
"BACAU","REMORCA LENTA","O2","IMUM","","1"
"BACAU","REMORCA LENTA","O3","I REMA","","2"
"BACAU","REMORCA LENTA","O3","IMUM","","9"
"BACAU","REMORCA LENTA","O3","REMA","MARATON","1"
"BACAU","REMORCA LENTA","O3","UMM","","19"
"BACAU","REMORCA LENTA","O3","VAIA","","1"
"BACAU","REMORCA LENTA","O4","JAKO","BT12500T","1"
"BACAU","REMORCA LENTA","O4","KRAMPE","","1"
"BACAU","REMORCA LENTA","O4","MOESLEIN","","1"
"BACAU","REMORCA LENTA","O4","PRONAR","","1"
"BACAU","REMORCA LENTA","O4","VAIA","","2"
"BACAU","REMORCA SPECIALA","O1","A REMA","","1"
"BACAU","REMORCA SPECIALA","O1","ABI","360D DE LUXE","1"
"BACAU","REMORCA SPECIALA","O1","ADRIA","","1"
"BACAU","REMORCA SPECIALA","O1","ALPEN KREUZER","","2"
"BACAU","REMORCA SPECIALA","O1","APICOLA","","1"
"BACAU","REMORCA SPECIALA","O1","ATLAS COPCO","","2"
"BACAU","REMORCA SPECIALA","O1","BUERSTNER","CLUB","1"
"BACAU","REMORCA SPECIALA","O1","BURSTNER","","1"
"BACAU","REMORCA SPECIALA","O1","CARAVELAIR","PALMA 370","1"
"BACAU","REMORCA SPECIALA","O1","CI CARAVANS WILK","SAFARI","1"
"BACAU","REMORCA SPECIALA","O1","D REMA","PRESTIGE SAFARI","1"
"BACAU","REMORCA SPECIALA","O1","D REMA","RANDGER","1"
"BACAU","REMORCA SPECIALA","O1","ELNAGH","","1"
"BACAU","REMORCA SPECIALA","O1","GB REMA","CORSAIR MARU","1"
"BACAU","REMORCA SPECIALA","O1","GB REMA","","1"
"BACAU","REMORCA SPECIALA","O1","H REMA","","1"
"BACAU","REMORCA SPECIALA","O1","I REMA","","1"
"BACAU","REMORCA SPECIALA","O1","IFA","BASTEI","1"
"BACAU","REMORCA SPECIALA","O1","IT REMA","","1"
"BACAU","REMORCA SPECIALA","O1","KAESER","","4"
"BACAU","REMORCA SPECIALA","O1","KNAUS","KOMFORT","1"
"BACAU","REMORCA SPECIALA","O1","KNAUS","","2"
"BACAU","REMORCA SPECIALA","O1","LUNAR","","1"
"BACAU","REMORCA SPECIALA","O1","MALUMET","","4"
"BACAU","REMORCA SPECIALA","O1","NARDI-CARAVAN","MONICA 38","1"
"BACAU","REMORCA SPECIALA","O1","NEPTUN","","1"
"BACAU","REMORCA SPECIALA","O1","NL REMA","CLIPPER CL/94","1"
"BACAU","REMORCA SPECIALA","O1","NL REMA","","1"
"BACAU","REMORCA SPECIALA","O1","OLBERNHAU","","1"
"BACAU","REMORCA SPECIALA","O1","PARADISO","","1"
"BACAU","REMORCA SPECIALA","O1","PERLE","","1"
"BACAU","REMORCA SPECIALA","O1","PREDOM","WINNER","1"
"BACAU","REMORCA SPECIALA","O1","REMA","","7"
"BACAU","REMORCA SPECIALA","O1","ROLLER","","1"
"BACAU","REMORCA SPECIALA","O1","SPRITE","","2"
"BACAU","REMORCA SPECIALA","O1","STERCKEMAN","EVASION","1"
"BACAU","REMORCA SPECIALA","O1","SWIFT","CORNICHE","1"
"BACAU","REMORCA SPECIALA","O1","TABBERT","KORNETT","1"
"BACAU","REMORCA SPECIALA","O1","TAGO","","1"
"BACAU","REMORCA SPECIALA","O1","TREBBINER","","2"
"BACAU","REMORCA SPECIALA","O1","TRIGANO","CHANTILLY","1"
"BACAU","REMORCA SPECIALA","O1","TRIGANO","","2"
"BACAU","REMORCA SPECIALA","O1","TYLIGADAS","","1"
"BACAU","REMORCA SPECIALA","O1","WILK","SPORT","1"
"BACAU","REMORCA SPECIALA","O1","WILK","","1"
"BACAU","REMORCA SPECIALA","O2","ABI","PRESTIJE","1"
"BACAU","REMORCA SPECIALA","O2","ABI","","2"
"BACAU","REMORCA SPECIALA","O2","ADRIA","CARAVAN","1"
"BACAU","REMORCA SPECIALA","O2","ADRIA","CONFORT","1"
"BACAU","REMORCA SPECIALA","O2","ADRIA","FORMA","1"
"BACAU","REMORCA SPECIALA","O2","ADRIA","OPTIMA","1"
"BACAU","REMORCA SPECIALA","O2","ADRIA","1121","1"
"BACAU","REMORCA SPECIALA","O2","ADRIA","530","1"
"BACAU","REMORCA SPECIALA","O2","ADRIA","","12"
"BACAU","REMORCA SPECIALA","O2","ATLAS COPCO","","2"
"BACAU","REMORCA SPECIALA","O2","AVENTO","","2"
"BACAU","REMORCA SPECIALA","O2","AVONDALE","","1"
"BACAU","REMORCA SPECIALA","O2","AWARD","DAYSTAR","1"
"BACAU","REMORCA SPECIALA","O2","AWARD","JUBILEE","1"
"BACAU","REMORCA SPECIALA","O2","AWARD","TRANSTAR","2"
"BACAU","REMORCA SPECIALA","O2","BAGELA","","1"
"BACAU","REMORCA SPECIALA","O2","BAILEY","","1"
"BACAU","REMORCA SPECIALA","O2","BERGLAND","CARAVAN","1"
"BACAU","REMORCA SPECIALA","O2","BERGLAND","","3"
"BACAU","REMORCA SPECIALA","O2","BEYERLAND","QUARTZ","2"
"BACAU","REMORCA SPECIALA","O2","BEYERLAND","SPRINTER","2"
"BACAU","REMORCA SPECIALA","O2","BEYERLAND","VITESSE","4"
"BACAU","REMORCA SPECIALA","O2","BEYERLAND","390T","1"
"BACAU","REMORCA SPECIALA","O2","BEYERLAND","","6"
"BACAU","REMORCA SPECIALA","O2","BUERSTNER","BUSA 1114","1"
"BACAU","REMORCA SPECIALA","O2","BUERSTNER","CITY","1"
"BACAU","REMORCA SPECIALA","O2","BUERSTNER","CLUB","4"
"BACAU","REMORCA SPECIALA","O2","BUERSTNER","FLIPPER","1"
"BACAU","REMORCA SPECIALA","O2","BUERSTNER","","8"
"BACAU","REMORCA SPECIALA","O2","BURSTNER","BELCANTO","1"
"BACAU","REMORCA SPECIALA","O2","BURSTNER","BUSA-1064","1"
"BACAU","REMORCA SPECIALA","O2","BURSTNER","CITY","4"
"BACAU","REMORCA SPECIALA","O2","BURSTNER","CLUB","5"
"BACAU","REMORCA SPECIALA","O2","BURSTNER","LUX","1"
"BACAU","REMORCA SPECIALA","O2","BURSTNER","","11"
"BACAU","REMORCA SPECIALA","O2","CARAHA","AVENTO","1"
"BACAU","REMORCA SPECIALA","O2","CARAVAN","EASY","1"
"BACAU","REMORCA SPECIALA","O2","CARAVAN","","5"
"BACAU","REMORCA SPECIALA","O2","CARAVELAIR","BAMBA 330 EK","1"
"BACAU","REMORCA SPECIALA","O2","CARAVELAIR","BAMBA 375","1"
"BACAU","REMORCA SPECIALA","O2","CARAVELAIR","BAMBA 395 TS","1"
"BACAU","REMORCA SPECIALA","O2","CARAVELAIR","BRASILIA 395","1"
"BACAU","REMORCA SPECIALA","O2","CARAVELAIR","","2"
"BACAU","REMORCA SPECIALA","O2","CARBO","","5"
"BACAU","REMORCA SPECIALA","O2","CESAR","","1"
"BACAU","REMORCA SPECIALA","O2","CHATEAU","CANTARA","1"
"BACAU","REMORCA SPECIALA","O2","CHATEAU","CANTARA 2000","3"
"BACAU","REMORCA SPECIALA","O2","CHATEAU","CHIARA","1"
"BACAU","REMORCA SPECIALA","O2","CHATEAU","LA CAR","1"
"BACAU","REMORCA SPECIALA","O2","CHATEAU","","17"
"BACAU","REMORCA SPECIALA","O2","CI CARAVANS WILK","","2"
"BACAU","REMORCA SPECIALA","O2","COMPAIR","","1"
"BACAU","REMORCA SPECIALA","O2","COMPASS","","2"
"BACAU","REMORCA SPECIALA","O2","CONSTRUCTAM","","1"
"BACAU","REMORCA SPECIALA","O2","COSALT","","1"
"BACAU","REMORCA SPECIALA","O2","COSALT CARAVAN","LINCOLN","1"
"BACAU","REMORCA SPECIALA","O2","CZ REMA","","2"
"BACAU","REMORCA SPECIALA","O2","D REMA","VK 350","1"
"BACAU","REMORCA SPECIALA","O2","D REMA","","6"
"BACAU","REMORCA SPECIALA","O2","DELTA","","1"
"BACAU","REMORCA SPECIALA","O2","DETHLEFFS","BEDUIN 590 S","1"
"BACAU","REMORCA SPECIALA","O2","DETHLEFFS","CAMPER","1"
"BACAU","REMORCA SPECIALA","O2","DETHLEFFS","CARAVAN","1"
"BACAU","REMORCA SPECIALA","O2","DETHLEFFS","NOMAD 445","3"
"BACAU","REMORCA SPECIALA","O2","DETHLEFFS","RALLY NOMAD 530","1"
"BACAU","REMORCA SPECIALA","O2","DETHLEFFS","RONDO","1"
"BACAU","REMORCA SPECIALA","O2","DETHLEFFS","","6"
"BACAU","REMORCA SPECIALA","O2","E REMA","","1"
"BACAU","REMORCA SPECIALA","O2","ECCLES","TOPAZ CARAVAN","1"
"BACAU","REMORCA SPECIALA","O2","ECCLES","","2"
"BACAU","REMORCA SPECIALA","O2","EIFELLAND","","1"
"BACAU","REMORCA SPECIALA","O2","ELDDIS","SHADOWLINE 465","1"
"BACAU","REMORCA SPECIALA","O2","ELDDIS","","3"
"BACAU","REMORCA SPECIALA","O2","ELNAGH","","1"
"BACAU","REMORCA SPECIALA","O2","ERIBA - HYMER","NOVA 530","1"
"BACAU","REMORCA SPECIALA","O2","ERIBA - HYMER","","2"
"BACAU","REMORCA SPECIALA","O2","FALCON","","1"
"BACAU","REMORCA SPECIALA","O2","FENDT","JOKER E","1"
"BACAU","REMORCA SPECIALA","O2","FENDT","JOKER 450","1"
"BACAU","REMORCA SPECIALA","O2","FENDT","","4"
"BACAU","REMORCA SPECIALA","O2","FRANKIA","","1"
"BACAU","REMORCA SPECIALA","O2","GAMO","","1"
"BACAU","REMORCA SPECIALA","O2","GB REMA","CARAVAN","1"
"BACAU","REMORCA SPECIALA","O2","GB REMA","COLCHESTER","1"
"BACAU","REMORCA SPECIALA","O2","GB REMA","CRYSTAL","1"
"BACAU","REMORCA SPECIALA","O2","GB REMA","DANETTE","1"
"BACAU","REMORCA SPECIALA","O2","GB REMA","ELEN 15","1"
"BACAU","REMORCA SPECIALA","O2","GB REMA","GARLAND 114-2","1"
"BACAU","REMORCA SPECIALA","O2","GB REMA","PANACHE","1"
"BACAU","REMORCA SPECIALA","O2","GB REMA","SWIFT","2"
"BACAU","REMORCA SPECIALA","O2","GB REMA","","5"
"BACAU","REMORCA SPECIALA","O2","GRUAU","","1"
"BACAU","REMORCA SPECIALA","O2","HOBBY","CLASSIC","5"
"BACAU","REMORCA SPECIALA","O2","HOBBY","CLASSIC 440","1"
"BACAU","REMORCA SPECIALA","O2","HOBBY","DE LUXE","3"
"BACAU","REMORCA SPECIALA","O2","HOBBY","EXCELLENT","1"
"BACAU","REMORCA SPECIALA","O2","HOBBY","EXCLUSIVE","1"
"BACAU","REMORCA SPECIALA","O2","HOBBY","GROSSO","1"
"BACAU","REMORCA SPECIALA","O2","HOBBY","PRESTIGE","12"
"BACAU","REMORCA SPECIALA","O2","HOBBY","","20"
"BACAU","REMORCA SPECIALA","O2","HOFMANN","","1"
"BACAU","REMORCA SPECIALA","O2","HOME CAR","CHATEAU","3"
"BACAU","REMORCA SPECIALA","O2","HOME CAR","","2"
"BACAU","REMORCA SPECIALA","O2","HYLANDER","DESIGN 380","1"
"BACAU","REMORCA SPECIALA","O2","HYLANDER","VISION","1"
"BACAU","REMORCA SPECIALA","O2","HYMER","","1"
"BACAU","REMORCA SPECIALA","O2","I REMA","520","1"
"BACAU","REMORCA SPECIALA","O2","I REMA","","1"
"BACAU","REMORCA SPECIALA","O2","IRMLER","CPS 3.5","1"
"BACAU","REMORCA SPECIALA","O2","KAESER","","7"
"BACAU","REMORCA SPECIALA","O2","KIP","DE LUXE","1"
"BACAU","REMORCA SPECIALA","O2","KIP","GREYLINE","1"
"BACAU","REMORCA SPECIALA","O2","KIP","HY-LINE","2"
"BACAU","REMORCA SPECIALA","O2","KIP","415","1"
"BACAU","REMORCA SPECIALA","O2","KIP","","8"
