"JUDET","CATEGORIE_NATIONALA","CATEGORIA_COMUNITARA","MARCA","DESCRIERE_COMERCIALA","TOTAL"
"BUCURESTI","AUTOTURISM","M1","MERCEDES BENZ","S500","12"
"BUCURESTI","AUTOTURISM","M1","MERCEDES BENZ","S500 4MATIC","6"
"BUCURESTI","AUTOTURISM","M1","MERCEDES BENZ","S550 4MATIC","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES BENZ","S600 BRABUS","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES BENZ","S63 AMG","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES BENZ","S63AMG","12"
"BUCURESTI","AUTOTURISM","M1","MERCEDES BENZ","V 220 CDI","4"
"BUCURESTI","AUTOTURISM","M1","MERCEDES BENZ","VANEO","25"
"BUCURESTI","AUTOTURISM","M1","MERCEDES BENZ","VANEO 1.6","4"
"BUCURESTI","AUTOTURISM","M1","MERCEDES BENZ","VANEO 1.07 CDI","2"
"BUCURESTI","AUTOTURISM","M1","MERCEDES BENZ","VANEO 1.7 CDI","3"
"BUCURESTI","AUTOTURISM","M1","MERCEDES BENZ","VARIO","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES BENZ","VIANO","10"
"BUCURESTI","AUTOTURISM","M1","MERCEDES BENZ","VIANO CDI 2.0","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES BENZ","VIANO CDI 2.2","69"
"BUCURESTI","AUTOTURISM","M1","MERCEDES BENZ","VIANO CDI 2.2 4-MATIC","22"
"BUCURESTI","AUTOTURISM","M1","MERCEDES BENZ","VIANO CDI 3.0","29"
"BUCURESTI","AUTOTURISM","M1","MERCEDES BENZ","VIANO CDI 4-MATIC","4"
"BUCURESTI","AUTOTURISM","M1","MERCEDES BENZ","VIANO CDI2.2","5"
"BUCURESTI","AUTOTURISM","M1","MERCEDES BENZ","VIANO CDI2.2 4-MATIC","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES BENZ","VIANO CDI3.0","3"
"BUCURESTI","AUTOTURISM","M1","MERCEDES BENZ","VIANO 115CDI","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES BENZ","VIANO 2.0 CDI","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES BENZ","VIANO 2.2","2"
"BUCURESTI","AUTOTURISM","M1","MERCEDES BENZ","VIANO 2.2 CDI","4"
"BUCURESTI","AUTOTURISM","M1","MERCEDES BENZ","VIANO 2.2CDI","8"
"BUCURESTI","AUTOTURISM","M1","MERCEDES BENZ","VIANO 2.2CDI 4-MATIC","3"
"BUCURESTI","AUTOTURISM","M1","MERCEDES BENZ","VIANO 3.0","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES BENZ","VIANO 3.0 CDI","2"
"BUCURESTI","AUTOTURISM","M1","MERCEDES BENZ","VIANO 3.0CDI","3"
"BUCURESTI","AUTOTURISM","M1","MERCEDES BENZ","VIANO 3.5","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES BENZ","VIANO 4-MATIC","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES BENZ","VITO","2"
"BUCURESTI","AUTOTURISM","M1","MERCEDES BENZ","VITO C&IB11","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES BENZ","VITO 108 CDI","25"
"BUCURESTI","AUTOTURISM","M1","MERCEDES BENZ","VITO 108CDI","7"
"BUCURESTI","AUTOTURISM","M1","MERCEDES BENZ","VITO 108D","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES BENZ","VITO 109 CDI","18"
"BUCURESTI","AUTOTURISM","M1","MERCEDES BENZ","VITO 109CDI","32"
"BUCURESTI","AUTOTURISM","M1","MERCEDES BENZ","VITO 110 CDI","23"
"BUCURESTI","AUTOTURISM","M1","MERCEDES BENZ","VITO 110 D","2"
"BUCURESTI","AUTOTURISM","M1","MERCEDES BENZ","VITO 110CDI","12"
"BUCURESTI","AUTOTURISM","M1","MERCEDES BENZ","VITO 110D","3"
"BUCURESTI","AUTOTURISM","M1","MERCEDES BENZ","VITO 111 CDI","131"
"BUCURESTI","AUTOTURISM","M1","MERCEDES BENZ","VITO 111CDI","55"
"BUCURESTI","AUTOTURISM","M1","MERCEDES BENZ","VITO 112 CDI","46"
"BUCURESTI","AUTOTURISM","M1","MERCEDES BENZ","VITO 112CDI","10"
"BUCURESTI","AUTOTURISM","M1","MERCEDES BENZ","VITO 113","2"
"BUCURESTI","AUTOTURISM","M1","MERCEDES BENZ","VITO 115 CDI","214"
"BUCURESTI","AUTOTURISM","M1","MERCEDES BENZ","VITO 115 CDI 4X4","16"
"BUCURESTI","AUTOTURISM","M1","MERCEDES BENZ","VITO 115CDI","31"
"BUCURESTI","AUTOTURISM","M1","MERCEDES BENZ","VITO 115CDI 4X4","9"
"BUCURESTI","AUTOTURISM","M1","MERCEDES BENZ","VITO 120 CDI","6"
"BUCURESTI","AUTOTURISM","M1","MERCEDES BENZ","VITO 120CDI","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES BENZ","VITO 220 CDI","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES BENZ","VITO 230","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES BENZ","VITO111CDI","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES BENZ","V200","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES BENZ","V200CDI","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES BENZ","V220","2"
"BUCURESTI","AUTOTURISM","M1","MERCEDES BENZ","V220 CDI","4"
"BUCURESTI","AUTOTURISM","M1","MERCEDES BENZ","V220CDI","10"
"BUCURESTI","AUTOTURISM","M1","MERCEDES BENZ","190","11"
"BUCURESTI","AUTOTURISM","M1","MERCEDES BENZ","190 D","3"
"BUCURESTI","AUTOTURISM","M1","MERCEDES BENZ","190 E","3"
"BUCURESTI","AUTOTURISM","M1","MERCEDES BENZ","190 SL","3"
"BUCURESTI","AUTOTURISM","M1","MERCEDES BENZ","190C","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES BENZ","190D","7"
"BUCURESTI","AUTOTURISM","M1","MERCEDES BENZ","190E","19"
"BUCURESTI","AUTOTURISM","M1","MERCEDES BENZ","190E2.6","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES BENZ","200","8"
"BUCURESTI","AUTOTURISM","M1","MERCEDES BENZ","200 D","12"
"BUCURESTI","AUTOTURISM","M1","MERCEDES BENZ","200 E","8"
"BUCURESTI","AUTOTURISM","M1","MERCEDES BENZ","200D","12"
"BUCURESTI","AUTOTURISM","M1","MERCEDES BENZ","200E","5"
"BUCURESTI","AUTOTURISM","M1","MERCEDES BENZ","206 D","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES BENZ","207D","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES BENZ","208 D","2"
"BUCURESTI","AUTOTURISM","M1","MERCEDES BENZ","220","2"
"BUCURESTI","AUTOTURISM","M1","MERCEDES BENZ","220 D","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES BENZ","220 SEB/C","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES BENZ","220 TE","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES BENZ","220D","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES BENZ","230","2"
"BUCURESTI","AUTOTURISM","M1","MERCEDES BENZ","230 E","2"
"BUCURESTI","AUTOTURISM","M1","MERCEDES BENZ","230 S","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES BENZ","230 SL","2"
"BUCURESTI","AUTOTURISM","M1","MERCEDES BENZ","230CE","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES BENZ","230E","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES BENZ","230SE","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES BENZ","240 D","3"
"BUCURESTI","AUTOTURISM","M1","MERCEDES BENZ","240D","5"
"BUCURESTI","AUTOTURISM","M1","MERCEDES BENZ","250","3"
"BUCURESTI","AUTOTURISM","M1","MERCEDES BENZ","250 D","6"
"BUCURESTI","AUTOTURISM","M1","MERCEDES BENZ","250 SE","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES BENZ","250 SL","2"
"BUCURESTI","AUTOTURISM","M1","MERCEDES BENZ","250D","6"
"BUCURESTI","AUTOTURISM","M1","MERCEDES BENZ","250SE","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES BENZ","250SL","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES BENZ","260 E","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES BENZ","260 SE","2"
"BUCURESTI","AUTOTURISM","M1","MERCEDES BENZ","260SE","2"
"BUCURESTI","AUTOTURISM","M1","MERCEDES BENZ","280 CE","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES BENZ","280 SE","3"
"BUCURESTI","AUTOTURISM","M1","MERCEDES BENZ","280 SL","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES BENZ","280CE","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES BENZ","290 D","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES BENZ","290 GD TURBODIESEL","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES BENZ","300","6"
"BUCURESTI","AUTOTURISM","M1","MERCEDES BENZ","300 D","4"
"BUCURESTI","AUTOTURISM","M1","MERCEDES BENZ","300 D TURBO","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES BENZ","300D","7"
"BUCURESTI","AUTOTURISM","M1","MERCEDES BENZ","300SD","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES BENZ","300SE","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES BENZ","300SL","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES BENZ","300TD","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES BENZ","307 D","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES BENZ","320 CDI","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES BENZ","400SEL","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES BENZ","500 SEC","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES BENZ","560SEC","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES BENZ","","8705"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","A 140","120"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","A 150","5"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","A 160","179"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","A 160 CDI","21"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","A 170","9"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","A 170 CDI","21"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","A 170CDI","3"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","A 180","3"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","A 180 CDI","50"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","A 190","2"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","A 200","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","A 200 CDI","10"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","A 250","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","A140","72"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","A150","7"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","A160","62"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","A160 CDI","2"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","A160CDI","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","A170","3"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","A170 CDI","3"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","A170CDI","3"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","A180","2"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","A180CDI","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","A200CDI","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","B 160","3"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","B 170","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","B 180","17"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","B 180 CDI","93"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","B 200","7"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","B 200 CDI","16"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","B 200 TURBO","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","B150","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","B160","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","B180","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","B180CDI","11"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","B200CDI","2"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","C 180","48"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","C 180 CDI","3"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","C 180 CGI","26"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","C 180 KOMPRESOR","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","C 180 KOMPRESSOR","35"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","C 200","6"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","C 200 CDI","629"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","C 200 CGI","8"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","C 200 D","2"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","C 200 KOMPRESOR","8"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","C 200 KOMPRESSOR","20"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","C 200 T","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","C 200CDI","4"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","C 220","4"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","C 220 CDI","151"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","C 220 CDI.","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","C 220 D","4"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","C 220CDI","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","C 230","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","C 230 KOMPRESSOR","3"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","C 240 4MATIC","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","C 250","4"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","C 250 CDI","14"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","C 250 CDI 4MATIC","16"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","C 250 CGI","5"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","C 250 D","3"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","C 250 TD","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","C 270 CDI","2"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","C 280","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","C 300","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","C 300 AMG","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","C 300 CDI 4MATIC","2"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","C 300 4MATIC","5"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","C 320 CDI","8"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","C 320 CDI 4MATIC","7"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","C 350","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","C 350 CDI","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","C 350 CDI 4MATIC","5"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","C 350 4MATIC","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","C 63 AMG","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","CITAN","2"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","CL 420","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","CL 500 4MATIC","9"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","CL 55 AMG","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","CL 550","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","CL 550 4MATIC","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","CL 600","2"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","CL 63 AMG","4"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","CLC 160","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","CLC 180 KOMPRESSOR","6"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","CLC 200 CDI","3"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","CLC 200 KOMPRESSOR","7"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","CLC 200CDI","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","CLC 220","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","CLC 220 CDI","4"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","CLC200 KOMPRESSOR","3"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","CLK 200","3"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","CLK 200 KOMPRESOR","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","CLK 200 KOMPRESSOR","13"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","CLK 220 CDI","3"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","CLK 230 KOMPRESSOR","3"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","CLK 240","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","CLK 280","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","CLK 320","2"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","CLK 320 CDI","2"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","CLK 350","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","CLK200","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","CLK200 KOMPRESSOR","6"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","CLK320","2"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","CLS 250 CDI","19"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","CLS 280","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","CLS 320 CDI","6"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","CLS 320CDI","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","CLS 350","4"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","CLS 350 CDI","62"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","CLS 350 CDI 4MATIC","49"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","CLS 350 CGI","3"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","CLS 500","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","CLS 63 AMG","2"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","CLS350","2"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","CL500","2"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","CL550 4MATIC","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","C180","12"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","C180 KOMPRESSOR","10"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","C180 T KOMPRESSOR","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","C180CDI","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","C180T","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","C200","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","C200 CDI","3"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","C200 KOMPRESSOR","11"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","C200CDI","18"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","C200D","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","C220","7"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","C220 CDI","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","C220 D","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","C220CDI","19"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","C220D","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","C230","2"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","C230 KOMPRESOR","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","C230 KOMPRESSOR","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","C240","2"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","C240T 4-MATIC","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","C250 CDI 4MATIC","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","C250CDI","2"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","C250CDI 4MATIC","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","C250CGI","2"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","C250D","2"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","C300","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","C350","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","C63AMG BLACK SERIES","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","E 200","11"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","E 200 CDI","135"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","E 200 CGI","19"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","E 200 COUPE","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","E 200 KOMPRESSOR","5"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","E 200 NGT","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","E 200 T","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","E 200CDI","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","E 220","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","E 220 CDI","271"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","E 220 D","4"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","E 220CDI","8"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","E 230","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","E 240","3"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","E 250","4"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","E 250 CDI","40"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","E 250 CDI 4MATIC","67"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","E 250 CGI","25"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","E 250 D","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","E 270 CDI","2"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","E 280","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","E 280 CDI","14"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","E 280 CDI 4MATIC","15"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","E 280 4MATIC","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","E 300","5"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","E 300 BLUETEC HYBRID","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","E 300 CDI","3"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","E 300 D","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","E 300 4MATIC","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","E 320","3"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","E 320 BLUETEC","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","E 320 CDI","18"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","E 320 CDI 4MATIC","9"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","E 350","6"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","E 350 CDI","64"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","E 350 CDI 4MATIC","47"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","E 350 CGI","9"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","E 350 4MATIC","8"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","E 420 CDI","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","E 500","6"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","E 500 4MATIC","2"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","E 55 AMG","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","E200","6"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","E200 KOMPRESSOR","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","E200CDI","3"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","E200CGI","5"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","E220","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","E220CDI","8"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","E230","3"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","E240","2"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","E250","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","E250 CDI","5"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","E250 CGI","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","E250 DIESEL KOMBI","1"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","E250CDI","9"
"BUCURESTI","AUTOTURISM","M1","MERCEDES-BENZ","E250CGI","3"
